TCS,name,lat,lon,PHASE,PHASE_STATUS,PHASE_STATUS_TEXT
281,BLOOR ST W & SPADINA AVE,43.66665699919829,-79.40386999437887,8,9.0,Begin Yellow Clearance
983,LAWRENCE AVE E & MANSE RD,43.7706490011496,-79.17627900172496,2,2.0,Begin Green
983,LAWRENCE AVE E & MANSE RD,43.7706490011496,-79.17627900172496,6,2.0,Begin Green
749,SHEPPARD AVE E & PHARMACY AVE,43.77651399955815,-79.31776399661011,4,2.0,Begin Green
749,SHEPPARD AVE E & PHARMACY AVE,43.77651399955815,-79.31776399661011,8,2.0,Begin Green
678,STEELES AVE W & BATHURST ST,43.79240699855058,-79.44575499406803,1,10.0,End Yellow Clearance
51,YONGE ST & CASTLEFIELD AVE,43.71183800446144,-79.39947600373758,2,9.0,Begin Yellow Clearance
51,YONGE ST & CASTLEFIELD AVE,43.71183800446144,-79.39947600373758,6,9.0,Begin Yellow Clearance
314,BATHURST ST & SARANAC BLVD,43.723075002741055,-79.4306619973423,2,8.0,Green Termination
314,BATHURST ST & SARANAC BLVD,43.723075002741055,-79.4306619973423,2,9.0,Begin Yellow Clearance
314,BATHURST ST & SARANAC BLVD,43.723075002741055,-79.4306619973423,2,9.0,Begin Yellow Clearance
314,BATHURST ST & SARANAC BLVD,43.723075002741055,-79.4306619973423,6,8.0,Green Termination
314,BATHURST ST & SARANAC BLVD,43.723075002741055,-79.4306619973423,6,9.0,Begin Yellow Clearance
314,BATHURST ST & SARANAC BLVD,43.723075002741055,-79.4306619973423,6,9.0,Begin Yellow Clearance
525,JANE ST & ALLIANCE AVE,43.67620100351126,-79.49570800000761,4,2.0,Begin Green
525,JANE ST & ALLIANCE AVE,43.67620100351126,-79.49570800000761,4,2.0,Begin Green
525,JANE ST & ALLIANCE AVE,43.67620100351126,-79.49570800000761,8,2.0,Begin Green
525,JANE ST & ALLIANCE AVE,43.67620100351126,-79.49570800000761,8,2.0,Begin Green
588,WESTON RD & SHEPPARD AVE W,43.733745999377156,-79.53822800465817,1,2.0,Begin Green
783,SCARLETT RD & EDENBRIDGE DR,43.68076600216102,-79.50885299787438,5,9.0,Begin Yellow Clearance
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,2,8.0,Green Termination
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,2,9.0,Begin Yellow Clearance
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,2,9.0,Begin Yellow Clearance
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,6,8.0,Green Termination
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,6,9.0,Begin Yellow Clearance
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,6,9.0,Begin Yellow Clearance
435,DIXON RD & KIPLING AVE,43.69424900448849,-79.55864900592441,4,9.0,Begin Yellow Clearance
435,DIXON RD & KIPLING AVE,43.69424900448849,-79.55864900592441,8,9.0,Begin Yellow Clearance
765,KIPLING AVE & EVANS AVE,43.615872999051234,-79.52462800222237,7,2.0,Begin Green
528,WESTON RD & JANE ST,43.691301000753214,-79.50089099975959,3,2.0,Begin Green
834,HARBORD ST & BRUNSWICK AVE,43.662259999894175,-79.40603700189665,2,10.0,End Yellow Clearance
834,HARBORD ST & BRUNSWICK AVE,43.662259999894175,-79.40603700189665,6,10.0,End Yellow Clearance
597,KEELE ST & WILSON AVE,43.72664199911717,-79.48206900450953,7,10.0,End Yellow Clearance
744,SHEPPARD AVE E & LESLIE ST,43.77164300252207,-79.36413600091454,2,8.0,Green Termination
744,SHEPPARD AVE E & LESLIE ST,43.77164300252207,-79.36413600091454,2,9.0,Begin Yellow Clearance
744,SHEPPARD AVE E & LESLIE ST,43.77164300252207,-79.36413600091454,2,9.0,Begin Yellow Clearance
744,SHEPPARD AVE E & LESLIE ST,43.77164300252207,-79.36413600091454,2,9.0,Begin Yellow Clearance
744,SHEPPARD AVE E & LESLIE ST,43.77164300252207,-79.36413600091454,6,8.0,Green Termination
744,SHEPPARD AVE E & LESLIE ST,43.77164300252207,-79.36413600091454,6,9.0,Begin Yellow Clearance
744,SHEPPARD AVE E & LESLIE ST,43.77164300252207,-79.36413600091454,6,9.0,Begin Yellow Clearance
744,SHEPPARD AVE E & LESLIE ST,43.77164300252207,-79.36413600091454,6,9.0,Begin Yellow Clearance
394,ROGERS RD & KEELE ST,43.682136002712916,-79.47159799794886,2,2.0,Begin Green
394,ROGERS RD & KEELE ST,43.682136002712916,-79.47159799794886,6,2.0,Begin Green
472,PHARMACY AVE & ST CLAIR AVE E,43.709851003992775,-79.29092999861116,7,10.0,End Yellow Clearance
885,BIRCHMOUNT RD & COMSTOCK RD,43.72371900092839,-79.2753309982737,4,8.0,Green Termination
885,BIRCHMOUNT RD & COMSTOCK RD,43.72371900092839,-79.2753309982737,4,9.0,Begin Yellow Clearance
885,BIRCHMOUNT RD & COMSTOCK RD,43.72371900092839,-79.2753309982737,8,8.0,Green Termination
885,BIRCHMOUNT RD & COMSTOCK RD,43.72371900092839,-79.2753309982737,8,9.0,Begin Yellow Clearance
410,LAWRENCE AVE E & BIRCHMOUNT RD,43.74751799918356,-79.28483600460774,1,10.0,End Yellow Clearance
687,MILLWOOD RD & OVERLEA BLVD,43.701917001553134,-79.35284199756882,4,9.0,Begin Yellow Clearance
687,MILLWOOD RD & OVERLEA BLVD,43.701917001553134,-79.35284199756882,8,9.0,Begin Yellow Clearance
782,SCARLETT RD & EAST DR,43.676838002149495,-79.50603600159899,4,2.0,Begin Green
782,SCARLETT RD & EAST DR,43.676838002149495,-79.50603600159899,4,2.0,Begin Green
782,SCARLETT RD & EAST DR,43.676838002149495,-79.50603600159899,8,2.0,Begin Green
782,SCARLETT RD & EAST DR,43.676838002149495,-79.50603600159899,8,2.0,Begin Green
797,CALEDONIA RD & CASTLEFIELD AVE,43.69844200207343,-79.46352299753401,7,8.0,Green Termination
797,CALEDONIA RD & CASTLEFIELD AVE,43.69844200207343,-79.46352299753401,7,9.0,Begin Yellow Clearance
324,BLOOR ST W & DOVERCOURT RD,43.66114999765918,-79.42943800496552,4,9.0,Begin Yellow Clearance
324,BLOOR ST W & DOVERCOURT RD,43.66114999765918,-79.42943800496552,8,9.0,Begin Yellow Clearance
341,BLOOR ST W & OSSINGTON AVE,43.66198399835327,-79.42565899772679,2,8.0,Green Termination
341,BLOOR ST W & OSSINGTON AVE,43.66198399835327,-79.42565899772679,2,9.0,Begin Yellow Clearance
341,BLOOR ST W & OSSINGTON AVE,43.66198399835327,-79.42565899772679,2,9.0,Begin Yellow Clearance
341,BLOOR ST W & OSSINGTON AVE,43.66198399835327,-79.42565899772679,6,8.0,Green Termination
341,BLOOR ST W & OSSINGTON AVE,43.66198399835327,-79.42565899772679,6,9.0,Begin Yellow Clearance
341,BLOOR ST W & OSSINGTON AVE,43.66198399835327,-79.42565899772679,6,9.0,Begin Yellow Clearance
390,DAVENPORT RD & CALEDONIA PARK RD,43.67109700042299,-79.45109999730249,4,9.0,Begin Yellow Clearance
390,DAVENPORT RD & CALEDONIA PARK RD,43.67109700042299,-79.45109999730249,8,9.0,Begin Yellow Clearance
494,ST CLAIR AVE W & RUNNYMEDE RD,43.66899299967606,-79.48356400301476,4,2.0,Begin Green
494,ST CLAIR AVE W & RUNNYMEDE RD,43.66899299967606,-79.48356400301476,4,2.0,Begin Green
494,ST CLAIR AVE W & RUNNYMEDE RD,43.66899299967606,-79.48356400301476,8,2.0,Begin Green
494,ST CLAIR AVE W & RUNNYMEDE RD,43.66899299967606,-79.48356400301476,8,2.0,Begin Green
574,PARKSIDE DR & HOWARD PARK AVE,43.648627999891545,-79.4578040026379,2,2.0,Begin Green
574,PARKSIDE DR & HOWARD PARK AVE,43.648627999891545,-79.4578040026379,6,2.0,Begin Green
619,STEELES AVE W & DUFFERIN ST,43.787283002887506,-79.47008900337154,1,10.0,End Yellow Clearance
325,DUFFERIN ST & BLOOR ST W,43.659882998699196,-79.43536499449779,1,9.0,Begin Yellow Clearance
26,ADELAIDE ST E & VICTORIA ST,43.65066899637987,-79.37724499665399,4,8.0,Green Termination
26,ADELAIDE ST E & VICTORIA ST,43.65066899637987,-79.37724499665399,4,9.0,Begin Yellow Clearance
26,ADELAIDE ST E & VICTORIA ST,43.65066899637987,-79.37724499665399,4,9.0,Begin Yellow Clearance
26,ADELAIDE ST E & VICTORIA ST,43.65066899637987,-79.37724499665399,8,8.0,Green Termination
26,ADELAIDE ST E & VICTORIA ST,43.65066899637987,-79.37724499665399,8,9.0,Begin Yellow Clearance
26,ADELAIDE ST E & VICTORIA ST,43.65066899637987,-79.37724499665399,8,9.0,Begin Yellow Clearance
573,PARKSIDE DR & HIGH PARK BLVD,43.644884000786995,-79.45625399787367,4,2.0,Begin Green
573,PARKSIDE DR & HIGH PARK BLVD,43.644884000786995,-79.45625399787367,4,2.0,Begin Green
573,PARKSIDE DR & HIGH PARK BLVD,43.644884000786995,-79.45625399787367,8,2.0,Begin Green
573,PARKSIDE DR & HIGH PARK BLVD,43.644884000786995,-79.45625399787367,8,2.0,Begin Green
640,DUNDAS ST W & SORAUREN AVE,43.65120099866884,-79.44532299486661,2,8.0,Green Termination
640,DUNDAS ST W & SORAUREN AVE,43.65120099866884,-79.44532299486661,2,9.0,Begin Yellow Clearance
640,DUNDAS ST W & SORAUREN AVE,43.65120099866884,-79.44532299486661,2,9.0,Begin Yellow Clearance
640,DUNDAS ST W & SORAUREN AVE,43.65120099866884,-79.44532299486661,2,9.0,Begin Yellow Clearance
640,DUNDAS ST W & SORAUREN AVE,43.65120099866884,-79.44532299486661,6,8.0,Green Termination
640,DUNDAS ST W & SORAUREN AVE,43.65120099866884,-79.44532299486661,6,9.0,Begin Yellow Clearance
640,DUNDAS ST W & SORAUREN AVE,43.65120099866884,-79.44532299486661,6,9.0,Begin Yellow Clearance
640,DUNDAS ST W & SORAUREN AVE,43.65120099866884,-79.44532299486661,6,9.0,Begin Yellow Clearance
908,ISLINGTON AVE & JUTLAND RD,43.628943998662905,-79.51698599799985,4,10.0,End Yellow Clearance
908,ISLINGTON AVE & JUTLAND RD,43.628943998662905,-79.51698599799985,8,10.0,End Yellow Clearance
868,LESLIE ST & FINCH AVE E,43.790011996195446,-79.36806700042614,5,10.0,End Yellow Clearance
629,DON MILLS RD & ESTERBROOKE AVE,43.77908500266706,-79.34873699517226,1,8.0,Green Termination
629,DON MILLS RD & ESTERBROOKE AVE,43.77908500266706,-79.34873699517226,1,9.0,Begin Yellow Clearance
623,DON MILLS RD & BARBER GREENE RD,43.72765600269708,-79.34085900286148,1,10.0,End Yellow Clearance
911,THE QUEENSWAY & THE EAST MALL,43.61641900429032,-79.54628700423605,7,9.0,Begin Yellow Clearance
318,BATHURST ST & JOICEY BLVD,43.7338890021241,-79.43317500225666,3,8.0,Green Termination
318,BATHURST ST & JOICEY BLVD,43.7338890021241,-79.43317500225666,3,9.0,Begin Yellow Clearance
318,BATHURST ST & JOICEY BLVD,43.7338890021241,-79.43317500225666,7,8.0,Green Termination
318,BATHURST ST & JOICEY BLVD,43.7338890021241,-79.43317500225666,7,9.0,Begin Yellow Clearance
424,LAWRENCE AVE W & VARNA DR,43.71749900155672,-79.43768599997274,2,2.0,Begin Green
424,LAWRENCE AVE W & VARNA DR,43.71749900155672,-79.43768599997274,6,2.0,Begin Green
11,JARVIS ST & WELLESLEY ST E,43.66628500101939,-79.37834700615069,4,10.0,End Yellow Clearance
11,JARVIS ST & WELLESLEY ST E,43.66628500101939,-79.37834700615069,8,10.0,End Yellow Clearance
708,ISLINGTON AVE & THE KINGSWAY,43.66838000222778,-79.5338569959372,4,2.0,Begin Green
708,ISLINGTON AVE & THE KINGSWAY,43.66838000222778,-79.5338569959372,8,2.0,Begin Green
775,ISLINGTON AVE & EVANS AVE,43.618393002076374,-79.51132799447984,7,2.0,Begin Green
780,LAWRENCE AVE W & THE WESTWAY,43.69616100177487,-79.53273799661004,3,2.0,Begin Green
780,LAWRENCE AVE W & THE WESTWAY,43.69616100177487,-79.53273799661004,3,2.0,Begin Green
780,LAWRENCE AVE W & THE WESTWAY,43.69616100177487,-79.53273799661004,8,2.0,Begin Green
780,LAWRENCE AVE W & THE WESTWAY,43.69616100177487,-79.53273799661004,8,2.0,Begin Green
105,DUFFERIN ST & EGLINTON AVE W,43.69569100332257,-79.4502780013068,2,8.0,Green Termination
105,DUFFERIN ST & EGLINTON AVE W,43.69569100332257,-79.4502780013068,2,9.0,Begin Yellow Clearance
105,DUFFERIN ST & EGLINTON AVE W,43.69569100332257,-79.4502780013068,2,9.0,Begin Yellow Clearance
105,DUFFERIN ST & EGLINTON AVE W,43.69569100332257,-79.4502780013068,2,9.0,Begin Yellow Clearance
105,DUFFERIN ST & EGLINTON AVE W,43.69569100332257,-79.4502780013068,6,8.0,Green Termination
105,DUFFERIN ST & EGLINTON AVE W,43.69569100332257,-79.4502780013068,6,9.0,Begin Yellow Clearance
105,DUFFERIN ST & EGLINTON AVE W,43.69569100332257,-79.4502780013068,6,9.0,Begin Yellow Clearance
105,DUFFERIN ST & EGLINTON AVE W,43.69569100332257,-79.4502780013068,6,9.0,Begin Yellow Clearance
469,TRETHEWEY DR & YORE RD,43.69085199551966,-79.47541699567773,2,2.0,Begin Green
469,TRETHEWEY DR & YORE RD,43.69085199551966,-79.47541699567773,2,2.0,Begin Green
469,TRETHEWEY DR & YORE RD,43.69085199551966,-79.47541699567773,6,2.0,Begin Green
469,TRETHEWEY DR & YORE RD,43.69085199551966,-79.47541699567773,6,2.0,Begin Green
896,BAY ST & DAVENPORT RD,43.673197999386815,-79.39083300137237,4,2.0,Begin Green
896,BAY ST & DAVENPORT RD,43.673197999386815,-79.39083300137237,4,2.0,Begin Green
503,LAWRENCE AVE E & CROCKFORD BLVD,43.746098999175196,-79.29127000220423,1,9.0,Begin Yellow Clearance
100,BATHURST ST & EGLINTON AVE W,43.700992001276816,-79.42556100259776,5,10.0,End Yellow Clearance
484,ST CLAIR AVE W & VAUGHAN RD,43.68277200206479,-79.42022300030374,3,2.0,Begin Green
755,LESLIE ST & YORK MILLS RD,43.75295400249957,-79.35997000356146,5,9.0,Begin Yellow Clearance
252,BLOOR ST E & PARLIAMENT ST,43.672009002143234,-79.37069699944516,2,8.0,Green Termination
252,BLOOR ST E & PARLIAMENT ST,43.672009002143234,-79.37069699944516,2,9.0,Begin Yellow Clearance
252,BLOOR ST E & PARLIAMENT ST,43.672009002143234,-79.37069699944516,2,9.0,Begin Yellow Clearance
252,BLOOR ST E & PARLIAMENT ST,43.672009002143234,-79.37069699944516,2,9.0,Begin Yellow Clearance
252,BLOOR ST E & PARLIAMENT ST,43.672009002143234,-79.37069699944516,6,8.0,Green Termination
252,BLOOR ST E & PARLIAMENT ST,43.672009002143234,-79.37069699944516,6,9.0,Begin Yellow Clearance
252,BLOOR ST E & PARLIAMENT ST,43.672009002143234,-79.37069699944516,6,9.0,Begin Yellow Clearance
252,BLOOR ST E & PARLIAMENT ST,43.672009002143234,-79.37069699944516,6,9.0,Begin Yellow Clearance
252,BLOOR ST E & PARLIAMENT ST,43.672009002143234,-79.37069699944516,6,9.0,Begin Yellow Clearance
109,AVENUE RD & DUPONT ST,43.67720199669374,-79.39762599579336,2,2.0,Begin Green
109,AVENUE RD & DUPONT ST,43.67720199669374,-79.39762599579336,2,2.0,Begin Green
109,AVENUE RD & DUPONT ST,43.67720199669374,-79.39762599579336,5,2.0,Begin Green
331,BLOOR ST W & RUNNYMEDE RD,43.65113499916614,-79.47630399533872,2,2.0,Begin Green
331,BLOOR ST W & RUNNYMEDE RD,43.65113499916614,-79.47630399533872,6,2.0,Begin Green
793,BLOOR ST W & THE WEST MALL,43.635625002979666,-79.56231799595565,4,10.0,End Yellow Clearance
793,BLOOR ST W & THE WEST MALL,43.635625002979666,-79.56231799595565,8,10.0,End Yellow Clearance
195,DIXON RD & CITY VIEW DR,43.690211999337876,-79.57706600245324,1,10.0,End Yellow Clearance
195,DIXON RD & CITY VIEW DR,43.690211999337876,-79.57706600245324,4,10.0,End Yellow Clearance
195,DIXON RD & CITY VIEW DR,43.690211999337876,-79.57706600245324,8,10.0,End Yellow Clearance
249,PARLIAMENT ST & GERRARD ST E,43.66194999621967,-79.36703500450264,2,10.0,End Yellow Clearance
249,PARLIAMENT ST & GERRARD ST E,43.66194999621967,-79.36703500450264,6,10.0,End Yellow Clearance
425,LAWRENCE AVE W & MARLEE AVE,43.71561500351914,-79.44652000534046,1,9.0,Begin Yellow Clearance
638,EGLINTON AVE E & MASON RD,43.74179200172408,-79.22516199913169,4,8.0,Green Termination
638,EGLINTON AVE E & MASON RD,43.74179200172408,-79.22516199913169,4,9.0,Begin Yellow Clearance
638,EGLINTON AVE E & MASON RD,43.74179200172408,-79.22516199913169,8,8.0,Green Termination
638,EGLINTON AVE E & MASON RD,43.74179200172408,-79.22516199913169,8,9.0,Begin Yellow Clearance
530,JANE ST & MAPLE LEAF DR,43.709244997259916,-79.5055659982582,1,10.0,End Yellow Clearance
134,MOUNT PLEASANT RD & ST CLAIR AVE E,43.69037199974231,-79.38332799991409,5,10.0,End Yellow Clearance
486,ST CLAIR AVE W & WINONA DR,43.68027599979152,-79.43250299924335,5,9.0,Begin Yellow Clearance
487,ST CLAIR AVE W & OAKWOOD AVE,43.679591999496594,-79.43568900448375,4,10.0,End Yellow Clearance
487,ST CLAIR AVE W & OAKWOOD AVE,43.679591999496594,-79.43568900448375,8,2.0,Begin Green
166,UNIVERSITY AVE & ARMOURY ST,43.653106998410955,-79.38758199730835,4,2.0,Begin Green
166,UNIVERSITY AVE & ARMOURY ST,43.653106998410955,-79.38758199730835,8,2.0,Begin Green
709,EGLINTON AVE W & ISLINGTON AVE,43.679835000277166,-79.5390140059305,4,10.0,End Yellow Clearance
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,2,2.0,Begin Green
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,2,2.0,Begin Green
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,6,2.0,Begin Green
439,BROADVIEW AVE & CHESTER HILL RD,43.681280001318505,-79.35768900001607,6,2.0,Begin Green
367,COXWELL AVE & FAIRFORD AVE,43.67533700431672,-79.320300000353,2,2.0,Begin Green
367,COXWELL AVE & FAIRFORD AVE,43.67533700431672,-79.320300000353,6,2.0,Begin Green
355,DANFORTH AVE & VICTORIA PARK AVE,43.69123200356123,-79.2883580010287,1,9.0,Begin Yellow Clearance
284,DUNDAS ST E & WOODFIELD RD,43.66785799720992,-79.32234199973749,4,8.0,Green Termination
284,DUNDAS ST E & WOODFIELD RD,43.66785799720992,-79.32234199973749,4,9.0,Begin Yellow Clearance
284,DUNDAS ST E & WOODFIELD RD,43.66785799720992,-79.32234199973749,4,9.0,Begin Yellow Clearance
284,DUNDAS ST E & WOODFIELD RD,43.66785799720992,-79.32234199973749,8,8.0,Green Termination
284,DUNDAS ST E & WOODFIELD RD,43.66785799720992,-79.32234199973749,8,9.0,Begin Yellow Clearance
284,DUNDAS ST E & WOODFIELD RD,43.66785799720992,-79.32234199973749,8,9.0,Begin Yellow Clearance
284,DUNDAS ST E & WOODFIELD RD,43.66785799720992,-79.32234199973749,10,8.0,Green Termination
284,DUNDAS ST E & WOODFIELD RD,43.66785799720992,-79.32234199973749,10,9.0,Begin Yellow Clearance
284,DUNDAS ST E & WOODFIELD RD,43.66785799720992,-79.32234199973749,10,9.0,Begin Yellow Clearance
196,DUNDAS ST W & BATHURST ST,43.65231100265459,-79.40602200566519,8,2.0,Begin Green
196,DUNDAS ST W & BATHURST ST,43.65231100265459,-79.40602200566519,8,2.0,Begin Green
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,2,8.0,Green Termination
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,2,9.0,Begin Yellow Clearance
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,2,9.0,Begin Yellow Clearance
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,2,9.0,Begin Yellow Clearance
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,6,8.0,Green Termination
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,6,9.0,Begin Yellow Clearance
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,6,9.0,Begin Yellow Clearance
371,GERRARD ST E & PAPE AVE,43.66817300237045,-79.34040000297655,6,9.0,Begin Yellow Clearance
163,KINGSTON RD & DUNDAS ST E,43.66997399935225,-79.31118199569022,4,10.0,End Yellow Clearance
163,KINGSTON RD & DUNDAS ST E,43.66997399935225,-79.31118199569022,8,10.0,End Yellow Clearance
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,4,8.0,Green Termination
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,4,9.0,Begin Yellow Clearance
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,4,9.0,Begin Yellow Clearance
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,8,8.0,Green Termination
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,8,9.0,Begin Yellow Clearance
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,8,9.0,Begin Yellow Clearance
50,YONGE ST & BROADWAY AVE,43.70958299928206,-79.39899699797695,6,2.0,Begin Green
338,BLOOR ST W & ROYAL YORK RD,43.64736199771167,-79.51136300134732,2,8.0,Green Termination
338,BLOOR ST W & ROYAL YORK RD,43.64736199771167,-79.51136300134732,2,9.0,Begin Yellow Clearance
338,BLOOR ST W & ROYAL YORK RD,43.64736199771167,-79.51136300134732,2,9.0,Begin Yellow Clearance
338,BLOOR ST W & ROYAL YORK RD,43.64736199771167,-79.51136300134732,6,8.0,Green Termination
338,BLOOR ST W & ROYAL YORK RD,43.64736199771167,-79.51136300134732,6,9.0,Begin Yellow Clearance
338,BLOOR ST W & ROYAL YORK RD,43.64736199771167,-79.51136300134732,6,9.0,Begin Yellow Clearance
354,DANFORTH AVE & DAWES RD,43.689304998142774,-79.29677099999324,4,10.0,End Yellow Clearance
354,DANFORTH AVE & DAWES RD,43.689304998142774,-79.29677099999324,8,10.0,End Yellow Clearance
496,DUNDAS ST W & SCARLETT RD,43.66552400199815,-79.49920700416102,2,2.0,Begin Green
496,DUNDAS ST W & SCARLETT RD,43.66552400199815,-79.49920700416102,2,2.0,Begin Green
688,PHARMACY AVE & SURREY AVE,43.73741399574419,-79.30228000574944,4,8.0,Green Termination
688,PHARMACY AVE & SURREY AVE,43.73741399574419,-79.30228000574944,4,9.0,Begin Yellow Clearance
688,PHARMACY AVE & SURREY AVE,43.73741399574419,-79.30228000574944,8,8.0,Green Termination
688,PHARMACY AVE & SURREY AVE,43.73741399574419,-79.30228000574944,8,9.0,Begin Yellow Clearance
736,LESLIE ST & TALWOOD DR,43.74086000329312,-79.35743300210765,4,2.0,Begin Green
736,LESLIE ST & TALWOOD DR,43.74086000329312,-79.35743300210765,4,2.0,Begin Green
736,LESLIE ST & TALWOOD DR,43.74086000329312,-79.35743300210765,8,2.0,Begin Green
736,LESLIE ST & TALWOOD DR,43.74086000329312,-79.35743300210765,8,2.0,Begin Green
750,SHEPPARD AVE E & WARDEN AVE,43.778730996964256,-79.30790500278177,1,2.0,Begin Green
840,DUPONT ST & SPADINA RD,43.67485699954096,-79.40712199552273,2,10.0,End Yellow Clearance
840,DUPONT ST & SPADINA RD,43.67485699954096,-79.40712199552273,6,10.0,End Yellow Clearance
990,MARKHAM RD & LUELLA ST,43.74507000274803,-79.21969999950028,4,2.0,Begin Green
990,MARKHAM RD & LUELLA ST,43.74507000274803,-79.21969999950028,8,2.0,Begin Green
